req_id,domain,requirement_source,source_section,page_logic_artifact,status,evidence_basis,classification
UA2-01042,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01043,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01045,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01046,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01049,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01050,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01053,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01054,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01057,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01058,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01061,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01062,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01065,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01066,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01068,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01069,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01070,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01071,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01072,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01073,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01074,user-agent,docs/PRD-代理商支撑增强.md,鑳屾櫙,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01075,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01076,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01077,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01078,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01079,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01080,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01081,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01082,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01083,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01084,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01086,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01087,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01090,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01091,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01094,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01095,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01098,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01099,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01102,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01103,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01105,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01106,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01107,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01108,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01109,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01110,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01111,user-agent,docs/PRD-代理商支撑增强.md,鑳屾櫙,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01112,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01113,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01114,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01115,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01116,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01117,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01118,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01119,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01120,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01121,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01122,user-agent,docs/PRD-代理商支撑增强.md,鏁版嵁琛ㄨ璁?,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01124,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01125,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01128,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01129,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01132,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01133,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01136,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01137,user-agent,docs/PRD-代理商支撑增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01139,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01140,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01141,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01142,user-agent,docs/PRD-代理商支撑增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01143,user-agent,docs/PRD-代理商支撑增强.md,鑳屾櫙,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01144,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01145,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01146,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01147,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01148,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-01149,user-agent,docs/PRD-代理商支撑增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
