req_id,domain,source_path,bad_fields,current_source_line,current_heading,current_source_context,source_line_readability,atomic_assertion_original,review_action,review_status,reviewer_note
UA2-00687,user-agent,docs/PRD-用户体系.md,source_section,917,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,| 鑷畾涔|| 鎸API 绔偣绮掑害鎺堟潈 |,READABLE,鎸API 绔偣绮掑害鎺堟潈,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00688,user-agent,docs/PRD-用户体系.md,source_section,919,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,**IP 鐧藉悕鍗*,READABLE,**IP 鐧藉悕鍗*,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00689,user-agent,docs/PRD-用户体系.md,source_section,921,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,- 姣忚涓€涓IP 鎴CIDR 娈|,READABLE,姣忚涓€涓IP 鎴CIDR 娈|,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00690,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,922,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,- 鏍煎紡鏍￠獙锛欼Pv4 / IPv6 / CIDR锛堝 `192.168.1.0/24`锛|,CORRUPTED,鏍煎紡鏍￠獙锛欼Pv4 / IPv6 / CIDR锛堝 `192.168.1.0/24`锛|,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00691,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,923,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,- 鐧藉悕鍗曚负绌烘椂锛氫笉闄愬埗 IP,CORRUPTED,鐧藉悕鍗曚负绌烘椂锛氫笉闄愬埗 IP,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00692,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,924,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,- 鐧藉悕鍗曢潪绌烘椂锛氶潪鐧藉悕鍗IP 璇锋眰杩斿洖 403,CORRUPTED,鐧藉悕鍗曢潪绌烘椂锛氶潪鐧藉悕鍗IP 璇锋眰杩斿洖 403,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00693,user-agent,docs/PRD-用户体系.md,source_section,930,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,**杩囨湡鏃堕棿璁剧疆**,READABLE,**杩囨湡鏃堕棿璁剧疆**,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00694,user-agent,docs/PRD-用户体系.md,source_section,940,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,**杩囨湡鎻愰啋**,READABLE,**杩囨湡鎻愰啋**,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00695,user-agent,docs/PRD-用户体系.md,source_section,944,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡鍓7 澶|| 绔欏唴閫氱煡 | ""鎮ㄧ殑 Key銆寈xx銆嶅皢浜7 澶╁悗杩囨湡"" |",READABLE,杩囨湡鍓7 澶,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00696,user-agent,docs/PRD-用户体系.md,source_section,944,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡鍓7 澶|| 绔欏唴閫氱煡 | ""鎮ㄧ殑 Key銆寈xx銆嶅皢浜7 澶╁悗杩囨湡"" |",READABLE,绔欏唴閫氱煡,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00697,user-agent,docs/PRD-用户体系.md,source_section,944,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡鍓7 澶|| 绔欏唴閫氱煡 | ""鎮ㄧ殑 Key銆寈xx銆嶅皢浜7 澶╁悗杩囨湡"" |",READABLE,"""鎮ㄧ殑 Key銆寈xx銆嶅皢浜7 澶╁悗杩囨湡""",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00698,user-agent,docs/PRD-用户体系.md,source_section,945,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡鍓3 澶|| 绔欏唴閫氱煡 + 閭欢 | ""鎮ㄧ殑 Key銆寈xx銆嶅皢浜3 澶╁悗杩囨湡锛岃鍙婃椂缁湡"" |",CORRUPTED,杩囨湡鍓3 澶,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00699,user-agent,docs/PRD-用户体系.md,source_section,945,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡鍓3 澶|| 绔欏唴閫氱煡 + 閭欢 | ""鎮ㄧ殑 Key銆寈xx銆嶅皢浜3 澶╁悗杩囨湡锛岃鍙婃椂缁湡"" |",CORRUPTED,绔欏唴閫氱煡 + 閭欢,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00700,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,945,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡鍓3 澶|| 绔欏唴閫氱煡 + 閭欢 | ""鎮ㄧ殑 Key銆寈xx銆嶅皢浜3 澶╁悗杩囨湡锛岃鍙婃椂缁湡"" |",CORRUPTED,"""鎮ㄧ殑 Key銆寈xx銆嶅皢浜3 澶╁悗杩囨湡锛岃鍙婃椂缁湡""",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00701,user-agent,docs/PRD-用户体系.md,source_section,946,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡鍓1 澶|| 绔欏唴閫氱煡 + 閭欢 | ""鎮ㄧ殑 Key銆寈xx銆嶅皢浜庢槑澶╄繃鏈燂紝缁湡璇风偣鍑| |",READABLE,杩囨湡鍓1 澶,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00703,user-agent,docs/PRD-用户体系.md,source_section,946,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡鍓1 澶|| 绔欏唴閫氱煡 + 閭欢 | ""鎮ㄧ殑 Key銆寈xx銆嶅皢浜庢槑澶╄繃鏈燂紝缁湡璇风偣鍑| |",READABLE,"""鎮ㄧ殑 Key銆寈xx銆嶅皢浜庢槑澶╄繃鏈燂紝缁湡璇风偣鍑",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00704,user-agent,docs/PRD-用户体系.md,source_section,947,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡褰撳ぉ | 绔欏唴閫氱煡 + 閭欢 | ""鎮ㄧ殑 Key銆寈xx銆嶅凡杩囨湡锛屽凡鑷姩绂佺敤"" |",CORRUPTED,杩囨湡褰撳ぉ,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00706,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,947,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,"| 杩囨湡褰撳ぉ | 绔欏唴閫氱煡 + 閭欢 | ""鎮ㄧ殑 Key銆寈xx銆嶅凡杩囨湡锛屽凡鑷姩绂佺敤"" |",CORRUPTED,"""鎮ㄧ殑 Key銆寈xx銆嶅凡杩囨湡锛屽凡鑷姩绂佺敤""",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00707,user-agent,docs/PRD-用户体系.md,source_section,949,928: ##### 杩囨湡鏃堕棿绠＄悊锛圥2锛|,**杩囨湡鍚庤涓*,READABLE,**杩囨湡鍚庤涓*,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00708,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,967,965: ##### 鐢ㄩ噺缁熻,**姣忎釜 Key 鐨勭粺璁￠潰鏉*,CORRUPTED,**姣忎釜 Key 鐨勭粺璁￠潰鏉*,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00726,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,997,985: #### 2.2.4 璋冪敤鏃ュ織 `/console/logs`,| 璇锋眰 ID | 20% | `req_xxxxxxxxxxxx`锛堝彲澶嶅埗锛墊,CORRUPTED,| 璇锋眰 ID | 20% | `req_xxxxxxxxxxxx`锛堝彲澶嶅埗锛墊,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00738,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1024,985: #### 2.2.4 璋冪敤鏃ュ織 `/console/logs`,"| 淇濆瓨棰勮 | 褰撳墠绛涢€夋潯浠朵繚瀛樹负棰勮锛屽懡鍚嶏紙濡浠婃棩澶辫触鏃ュ織""锛墊",CORRUPTED,"| 淇濆瓨棰勮 | 褰撳墠绛涢€夋潯浠朵繚瀛樹负棰勮锛屽懡鍚嶏紙濡浠婃棩澶辫触鏃ュ織""锛墊",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00744,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1027,985: #### 2.2.4 璋冪敤鏃ュ織 `/console/logs`,| 鎸佷箙鍖|| 棰勮淇濆瓨鍦ㄦ湇鍔＄锛坄user_preferences`锛夛紝澶氳澶囧悓姝||,CORRUPTED,棰勮淇濆瓨鍦ㄦ湇鍔＄锛坄user_preferences`锛夛紝澶氳澶囧悓姝,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00751,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1034,985: #### 2.2.4 璋冪敤鏃ュ織 `/console/logs`,"| 鑼冨洿 | 褰撳墠椤/ 鍏ㄩ儴缁撴灉锛堟渶澶100,000 鏉★級|",CORRUPTED,"褰撳墠椤/ 鍏ㄩ儴缁撴灉锛堟渶澶100,000 鏉★級",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00753,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1035,985: #### 2.2.4 璋冪敤鏃ュ織 `/console/logs`,"| 瓒呰繃 10,000 鏉|| 寮傛鐢熸垚锛岀敓鎴愬悗閫氱煡涓嬭浇 |",CORRUPTED,寮傛鐢熸垚锛岀敓鎴愬悗閫氱煡涓嬭浇,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00772,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1100,1079: #### 2.2.5 鐢ㄩ噺缁熻 `/console/stats`,| 渚涘簲鍟脳 鏃堕棿 | 鎶樼嚎鍥|| 鍚勪緵搴斿晢鐨勮垂鐢ㄨ秼鍔||,CORRUPTED,鍚勪緵搴斿晢鐨勮垂鐢ㄨ秼鍔,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00782,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1159,1117: #### 2.2.6 鍏呭€`/console/recharge`,"| 鏀粯鎴愬姛 | ""鍏呭€兼垚鍔燂紒楼XX 宸插埌璐 寮圭獥 | 浣欓澧炲姞锛屽彂閫侀€氱煡 |",CORRUPTED,浣欓澧炲姞锛屽彂閫侀€氱煡,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00784,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1160,1117: #### 2.2.6 鍏呭€`/console/recharge`,"| 鏀粯澶辫触 | ""鏀粯澶辫触锛岃閲嶈瘯"" 鎻愮ず | 璁㈠崟鐘舵€佹洿鏂颁负 failed |",CORRUPTED,"""鏀粯澶辫触锛岃閲嶈瘯"" 鎻愮ず",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00787,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1161,1117: #### 2.2.6 鍏呭€`/console/recharge`,"| 鏀粯瓒呮椂 | ""浜岀淮鐮佸凡杩囨湡锛岃閲嶆柊鍙戣捣鍏呭€| | 璁㈠崟杩囨湡锛屽叧闂敮浠橀€氶亾 |",CORRUPTED,"""浜岀淮鐮佸凡杩囨湡锛岃閲嶆柊鍙戣捣鍏呭€",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00788,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1161,1117: #### 2.2.6 鍏呭€`/console/recharge`,"| 鏀粯瓒呮椂 | ""浜岀淮鐮佸凡杩囨湡锛岃閲嶆柊鍙戣捣鍏呭€| | 璁㈠崟杩囨湡锛屽叧闂敮浠橀€氶亾 |",CORRUPTED,璁㈠崟杩囨湡锛屽叧闂敮浠橀€氶亾,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00791,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1162,1117: #### 2.2.6 鍏呭€`/console/recharge`,"| 鏀粯鎴愬姛浣嗕綑棰濇湭澧炲姞 | ""鍏呭€煎紓甯革紝璇疯仈绯诲鏈| | 璁板綍寮傚父璁㈠崟锛岄€氱煡绠＄悊鍛||",CORRUPTED,璁板綍寮傚父璁㈠崟锛岄€氱煡绠＄悊鍛,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00811,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1183,1117: #### 2.2.6 鍏呭€`/console/recharge`,"| 棣栧厖浼樻儬 | 娲诲姩绯荤粺鍒涘缓""棣栧厖鍊兼弧璧娲诲姩 | 棣栧厖婊÷00閫伮0 |",CORRUPTED,"娲诲姩绯荤粺鍒涘缓""棣栧厖鍊兼弧璧娲诲姩",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00814,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1183,1117: #### 2.2.6 鍏呭€`/console/recharge`,"| 棣栧厖浼樻儬 | 娲诲姩绯荤粺鍒涘缓""棣栧厖鍊兼弧璧娲诲姩 | 棣栧厖婊÷00閫伮0 |",CORRUPTED,娲诲姩绯荤粺,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00815,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1184,1117: #### 2.2.6 鍏呭€`/console/recharge`,| 婊¤禒娲诲姩 | 娲诲姩绯荤粺 | 鍏吢00閫伮0锛屽厖楼1000閫伮20 |,CORRUPTED,鍏吢00閫伮0锛屽厖楼1000閫伮20,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00817,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1185,1117: #### 2.2.6 鍏呭€`/console/recharge`,| 闄愭椂鎶樻墸 | 娲诲姩绯荤粺 + 鏃堕棿鑼冨洿 | 7鏈堝唴鍏呭€鎶||,CORRUPTED,娲诲姩绯荤粺 + 鏃堕棿鑼冨洿,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00820,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1186,1117: #### 2.2.6 鍏呭€`/console/recharge`,| 鎵归噺浼樻儬 | 绯荤粺閰嶇疆锛堜粎瀵瑰叕杞处锛墊 瀵瑰叕杞处鈮ヂ000浜6鎶||,CORRUPTED,绯荤粺閰嶇疆锛堜粎瀵瑰叕杞处锛墊 瀵瑰叕杞处鈮ヂ000浜6鎶,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00828,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1209,1201: #### 2.2.7 娑堣垂鏄庣粏 / 浣欓鍙樺姩 `/console/transactions`,| Key | 璋冪敤鎵€浣跨敤鐨Key 鍒悕 |,CORRUPTED,璋冪敤鎵€浣跨敤鐨Key 鍒悕,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00837,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1214,1201: #### 2.2.7 娑堣垂鏄庣粏 / 浣欓鍙樺姩 `/console/transactions`,| 璇锋眰 ID | `req_xxxxx`锛堝彲澶嶅埗锛墊,CORRUPTED,| 璇锋眰 ID | `req_xxxxx`锛堝彲澶嶅埗锛墊,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00871,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1301,1284: #### 2.2.9 鍙戠エ `/console/invoices`,| 鍙戠エ鎶ご | text(100) | 浼佷笟/涓汉锛屼紒涓氭姮澶撮渶鍖归厤钀ヤ笟鎵х収 |,CORRUPTED,浼佷笟/涓汉锛屼紒涓氭姮澶撮渶鍖归厤钀ヤ笟鎵х収,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00874,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1302,1284: #### 2.2.9 鍙戠エ `/console/invoices`,| 绋庡彿 | text(30) | 浼佷笟鍙戠エ蹇呭～锛屾牸寮忔牎楠岋紙15/18/20浣嶏級|,CORRUPTED,浼佷笟鍙戠エ蹇呭～锛屾牸寮忔牎楠岋紙15/18/20浣嶏級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00883,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1305,1284: #### 2.2.9 鍙戠エ `/console/invoices`,"| 寮€绁ㄩ噾棰|| decimal(10,2) | 閫変腑鏈堜唤鐨勬秷璐规€诲拰 |",CORRUPTED,閫変腑鏈堜唤鐨勬秷璐规€诲拰,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00889,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1307,1284: #### 2.2.9 鍙戠エ `/console/invoices`,| 鏀朵欢鍦板潃 | text(200) | 绾歌川鍙戠エ閭瘎鍦板潃锛堜笓绁ㄥ繀濉級|,CORRUPTED,绾歌川鍙戠エ閭瘎鍦板潃锛堜笓绁ㄥ繀濉級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00892,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1308,1284: #### 2.2.9 鍙戠エ `/console/invoices`,| 蹇€掑崟鍙|| text(50) | 璐㈠姟濉啓锛岀焊璐ㄥ彂绁ㄩ偖瀵勫悗濉啓 |,CORRUPTED,璐㈠姟濉啓锛岀焊璐ㄥ彂绁ㄩ偖瀵勫悗濉啓,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00899,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,1315,1284: #### 2.2.9 鍙戠エ `/console/invoices`,| `invoice_fee_percent` | 0% | 寮€绁ㄦ墜缁垂锛堝彲璁剧櫨鍒嗘瘮锛墊,CORRUPTED,| `invoice_fee_percent` | 0% | 寮€绁ㄦ墜缁垂锛堝彲璁剧櫨鍒嗘瘮锛墊,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
